Date,Description,Deposits,Withdrawls,Balance
09-Dec-2020,Cash,00.00,"102,569.32","205,138.65"
09-Dec-2020,Cheque,00.00,"41,027.73","164,110.92"
09-Dec-2020,ATM,"1,861.90",00.00,"165,972.82"
09-Dec-2020,Commission,00.00,"23,710.40","142,262.42"
09-Dec-2020,Transfer,267.30,00.00,"142,529.72"
09-Dec-2020,Debit Card,00.00,"23,754.95","118,774.77"
09-Dec-2020,Interest,00.00,"59,387.39","59,387.38"
09-Dec-2020,Tax,00.00,"14,846.85","44,540.54"
09-Dec-2020,Transfer,18.95,00.00,"44,559.49"
09-Dec-2020,Miscellaneous,00.00,"6,365.64","38,193.85"
09-Dec-2020,Debit Card,00.00,"12,731.28","25,462.57"
09-Dec-2020,Tax,00.00,"2,546.26","22,916.31"
09-Dec-2020,Purchase,00.00,"2,291.63","20,624.68"
10-Dec-2020,NEFT,"76,946.66",00.00,"97,571.34"
10-Dec-2020,Debit Card,00.00,"48,785.67","48,785.67"
10-Dec-2020,Bill,"5,864.00",00.00,"54,649.67"
10-Dec-2020,ATM,373.41,00.00,"55,023.08"
10-Dec-2020,Purchase,00.00,"7,860.44","47,162.64"
10-Dec-2020,Bill,00.00,"15,720.88","31,441.76"
10-Dec-2020,RTGS,00.00,"3,144.18","28,297.58"
10-Dec-2020,Tax,00.00,"4,716.26","23,581.32"
10-Dec-2020,Tax,"3,245.62",00.00,"26,826.94"
10-Dec-2020,ATM,00.00,"5,365.39","21,461.55"
10-Dec-2020,Reversal,"1,969,736.75",00.00,"1,991,198.30"
10-Dec-2020,Miscellaneous,00.00,"199,119.83","1,792,078.47"
10-Dec-2020,Debit Card,"1,192,574.00",00.00,"2,984,652.47"
10-Dec-2020,Commission,20.40,00.00,"2,984,672.87"
10-Dec-2020,IMPS,00.00,"746,168.22","2,238,504.65"
10-Dec-2020,Transfer,00.00,"279,813.08","1,958,691.57"
10-Dec-2020,Debit Card,"1,649,761.20",00.00,"3,608,452.77"
10-Dec-2020,Reversal,02.20,00.00,"3,608,454.97"
10-Dec-2020,Cheque,00.00,"1,202,818.32","2,405,636.65"
10-Dec-2020,IMPS,"2,014.00",00.00,"2,407,650.65"
10-Dec-2020,ATM,00.00,"267,516.74","2,140,133.91"
10-Dec-2020,ATM,00.00,"713,377.97","1,426,755.94"
10-Dec-2020,Cash,"1,349,985.75",00.00,"2,776,741.69"
10-Dec-2020,IMPS,00.00,"308,526.85","2,468,214.84"
10-Dec-2020,Interest,02.30,00.00,"2,468,217.14"
10-Dec-2020,NEFT,00.00,"1,234,108.57","1,234,108.57"
10-Dec-2020,Debit Card,"210,378.60",00.00,"1,444,487.17"
10-Dec-2020,Reversal,00.00,"481,495.72","962,991.45"
10-Dec-2020,Cash,00.00,"481,495.73","481,495.72"
10-Dec-2020,Bill,152.10,00.00,"481,647.82"
10-Dec-2020,ATM,00.00,"240,823.91","240,823.91"
10-Dec-2020,Interest,181.48,00.00,"241,005.39"
10-Dec-2020,Interest,35.74,00.00,"241,041.13"
11-Dec-2020,Tax,478.00,00.00,"241,519.13"
11-Dec-2020,ATM,00.00,"26,835.46","214,683.67"
11-Dec-2020,Debit Card,"842,456.50",00.00,"1,057,140.17"
11-Dec-2020,Tax,"73,510.03",00.00,"1,130,650.20"
11-Dec-2020,Miscellaneous,"1,700,626.00",00.00,"2,831,276.20"
11-Dec-2020,Bill,00.00,"566,255.24","2,265,020.96"
11-Dec-2020,Cash,00.00,"226,502.10","2,038,518.86"
11-Dec-2020,Reversal,"3,579.30",00.00,"2,042,098.16"
11-Dec-2020,Interest,"161,031.62",00.00,"2,203,129.78"
11-Dec-2020,Bill,"140,044.10",00.00,"2,343,173.88"
11-Dec-2020,Debit Card,"54,278.00",00.00,"2,397,451.88"
11-Dec-2020,NEFT,00.00,"479,490.38","1,917,961.50"
11-Dec-2020,RTGS,"1,010,440.00",00.00,"2,928,401.50"
11-Dec-2020,Purchase,00.00,"366,050.19","2,562,351.31"
11-Dec-2020,Miscellaneous,00.00,"366,050.19","2,196,301.12"
11-Dec-2020,Commission,00.00,"274,537.64","1,921,763.48"
11-Dec-2020,IMPS,00.00,"320,293.91","1,601,469.57"
11-Dec-2020,Cheque,"1,190,182.80",00.00,"2,791,652.37"
11-Dec-2020,Miscellaneous,"1,242.00",00.00,"2,792,894.37"
12-Dec-2020,Bill,00.00,"279,289.44","2,513,604.93"
12-Dec-2020,Bill,00.00,"837,868.31","1,675,736.62"
12-Dec-2020,ATM,00.00,"1,675,736.62",00.00
12-Dec-2020,Debit Card,"19,685.50",00.00,"19,685.50"
12-Dec-2020,Tax,22.37,00.00,"19,707.87"
13-Dec-2020,RTGS,"4,852.64",00.00,"24,560.51"
13-Dec-2020,Cash,00.00,"3,070.06","21,490.45"
13-Dec-2020,Transfer,00.00,"3,581.74","17,908.71"
13-Dec-2020,Cash,00.00,"2,984.79","14,923.92"
13-Dec-2020,ATM,"454,260.00",00.00,"469,183.92"
13-Dec-2020,NEFT,00.00,"58,647.99","410,535.93"
13-Dec-2020,Transfer,03.02,00.00,"410,538.95"
13-Dec-2020,Reversal,"1,279.90",00.00,"411,818.85"
13-Dec-2020,Tax,00.00,"102,954.71","308,864.14"
13-Dec-2020,Commission,00.00,"308,864.14",00.00
13-Dec-2020,Transfer,"10,470.10",00.00,"10,470.10"
13-Dec-2020,Purchase,00.00,"10,470.10",00.00
13-Dec-2020,Cheque,"1,817,066.00",00.00,"1,817,066.00"
13-Dec-2020,IMPS,06.44,00.00,"1,817,072.44"
13-Dec-2020,Reversal,"177,761.00",00.00,"1,994,833.44"
13-Dec-2020,Commission,00.00,"997,416.72","997,416.72"
13-Dec-2020,IMPS,"240,661.00",00.00,"1,238,077.72"
13-Dec-2020,Bill,00.00,"123,807.77","1,114,269.95"
13-Dec-2020,Miscellaneous,"4,634.10",00.00,"1,118,904.05"
13-Dec-2020,IMPS,00.00,"186,484.01","932,420.04"
13-Dec-2020,Bill,00.00,"103,602.23","828,817.81"
13-Dec-2020,Purchase,00.00,"82,881.78","745,936.03"
13-Dec-2020,IMPS,00.00,"149,187.21","596,748.82"
13-Dec-2020,RTGS,00.00,"119,349.76","477,399.06"
13-Dec-2020,Purchase,00.00,"59,674.88","417,724.18"
13-Dec-2020,RTGS,00.00,"41,772.42","375,951.76"
13-Dec-2020,Commission,00.00,"75,190.35","300,761.41"
14-Dec-2020,Cheque,00.00,"50,126.90","250,634.51"
14-Dec-2020,Debit Card,00.00,"250,634.51",00.00
14-Dec-2020,Cheque,04.00,00.00,04.00
14-Dec-2020,Cheque,00.00,04.00,00.00
14-Dec-2020,Reversal,"970,551.00",00.00,"970,551.00"
14-Dec-2020,ATM,55.00,00.00,"970,606.00"
14-Dec-2020,IMPS,07.02,00.00,"970,613.02"
14-Dec-2020,Debit Card,00.00,"107,845.89","862,767.13"
15-Dec-2020,Bill,"19,211.90",00.00,"881,979.03"
15-Dec-2020,Purchase,00.00,"110,247.38","771,731.65"
15-Dec-2020,RTGS,00.00,"85,747.96","685,983.69"
15-Dec-2020,ATM,00.00,"85,747.96","600,235.73"
15-Dec-2020,NEFT,00.00,"150,058.93","450,176.80"
15-Dec-2020,Interest,654.00,00.00,"450,830.80"
16-Dec-2020,ATM,00.00,"56,353.85","394,476.95"
16-Dec-2020,Bill,00.00,"98,619.24","295,857.71"
16-Dec-2020,Reversal,"157,132.00",00.00,"452,989.71"
16-Dec-2020,Tax,00.00,"226,494.86","226,494.86"
16-Dec-2020,RTGS,00.00,"32,356.41","194,138.45"
16-Dec-2020,Miscellaneous,03.77,00.00,"194,142.22"
16-Dec-2020,IMPS,00.00,"32,357.04","161,785.18"
16-Dec-2020,Commission,"2,955.96",00.00,"164,741.14"
16-Dec-2020,Bill,00.00,"164,741.14",00.00
16-Dec-2020,Cheque,03.80,00.00,03.80
16-Dec-2020,Miscellaneous,"23,313.10",00.00,"23,316.90"
16-Dec-2020,Reversal,"41,623.00",00.00,"64,939.90"
16-Dec-2020,Cheque,00.00,"6,493.99","58,445.91"
16-Dec-2020,Miscellaneous,"24,863.20",00.00,"83,309.11"
16-Dec-2020,Reversal,07.00,00.00,"83,316.11"
16-Dec-2020,NEFT,00.00,"9,257.35","74,058.76"
16-Dec-2020,Cheque,10.00,00.00,"74,068.76"
16-Dec-2020,Commission,00.00,"10,581.25","63,487.51"
16-Dec-2020,Cash,"10,130.70",00.00,"73,618.21"
16-Dec-2020,Purchase,00.00,"12,269.70","61,348.51"
16-Dec-2020,Bill,00.00,"6,816.50","54,532.01"
16-Dec-2020,Miscellaneous,"3,582.00",00.00,"58,114.01"
16-Dec-2020,Reversal,03.00,00.00,"58,117.01"
16-Dec-2020,Debit Card,"103,641.00",00.00,"161,758.01"
16-Dec-2020,Purchase,20.00,00.00,"161,778.01"
16-Dec-2020,Cheque,58.10,00.00,"161,836.11"
16-Dec-2020,Reversal,02.00,00.00,"161,838.11"
16-Dec-2020,RTGS,272.01,00.00,"162,110.12"
16-Dec-2020,Purchase,00.00,"18,012.24","144,097.88"
16-Dec-2020,Miscellaneous,"609,702.00",00.00,"753,799.88"
16-Dec-2020,Commission,00.00,"251,266.63","502,533.25"
16-Dec-2020,Commission,00.00,"251,266.63","251,266.62"
16-Dec-2020,Debit Card,00.00,"35,895.23","215,371.39"
16-Dec-2020,Tax,"7,007.50",00.00,"222,378.89"
16-Dec-2020,IMPS,00.00,"27,797.36","194,581.53"
16-Dec-2020,Purchase,263.98,00.00,"194,845.51"
16-Dec-2020,Tax,00.00,"24,355.69","170,489.82"
17-Dec-2020,NEFT,00.00,"170,489.82",00.00
17-Dec-2020,Debit Card,"252,315.00",00.00,"252,315.00"
17-Dec-2020,Reversal,"388,037.00",00.00,"640,352.00"
17-Dec-2020,NEFT,210.00,00.00,"640,562.00"
17-Dec-2020,Cash,00.00,"64,056.20","576,505.80"
17-Dec-2020,Transfer,"20,755.00",00.00,"597,260.80"
17-Dec-2020,Cheque,00.00,"298,630.40","298,630.40"
17-Dec-2020,Miscellaneous,"81,975.00",00.00,"380,605.40"
17-Dec-2020,Purchase,"429,137.50",00.00,"809,742.90"
17-Dec-2020,Interest,"1,331,905.25",00.00,"2,141,648.15"
17-Dec-2020,NEFT,228.00,00.00,"2,141,876.15"
18-Dec-2020,Purchase,00.00,"237,986.24","1,903,889.91"
18-Dec-2020,Purchase,00.00,"237,986.24","1,665,903.67"
19-Dec-2020,NEFT,00.00,"1,665,903.67",00.00
19-Dec-2020,Purchase,"110,145.00",00.00,"110,145.00"
19-Dec-2020,Tax,00.00,"12,238.33","97,906.67"
19-Dec-2020,Cash,"3,741.00",00.00,"101,647.67"
19-Dec-2020,Bill,"3,459.20",00.00,"105,106.87"
19-Dec-2020,Transfer,00.00,"21,021.37","84,085.50"
19-Dec-2020,Commission,00.00,"9,342.83","74,742.67"
19-Dec-2020,RTGS,"16,629.50",00.00,"91,372.17"
19-Dec-2020,Reversal,00.00,"13,053.17","78,319.00"
19-Dec-2020,Tax,"1,746.50",00.00,"80,065.50"
19-Dec-2020,IMPS,00.00,"10,008.19","70,057.31"
19-Dec-2020,Cheque,"2,786.50",00.00,"72,843.81"
19-Dec-2020,Debit Card,00.00,"72,843.81",00.00
19-Dec-2020,RTGS,00.49,00.00,00.49
19-Dec-2020,IMPS,"13,609.90",00.00,"13,610.39"
19-Dec-2020,Reversal,02.00,00.00,"13,612.39"
19-Dec-2020,Commission,02.00,00.00,"13,614.39"
19-Dec-2020,Cash,00.00,"1,944.91","11,669.48"
19-Dec-2020,Interest,00.00,"1,296.61","10,372.87"
19-Dec-2020,Tax,00.00,"3,457.62","6,915.25"
19-Dec-2020,Miscellaneous,00.00,987.89,"5,927.36"
19-Dec-2020,NEFT,00.00,"1,975.79","3,951.57"
19-Dec-2020,IMPS,57.63,00.00,"4,009.20"
19-Dec-2020,Bill,00.00,"1,002.30","3,006.90"
19-Dec-2020,Debit Card,00.00,"3,006.90",00.00
19-Dec-2020,Transfer,"166,861.00",00.00,"166,861.00"
19-Dec-2020,Reversal,07.00,00.00,"166,868.00"
20-Dec-2020,Reversal,"2,299.83",00.00,"169,167.83"
20-Dec-2020,Commission,00.00,"28,194.64","140,973.19"
20-Dec-2020,NEFT,00.00,"35,243.30","105,729.89"
20-Dec-2020,Bill,00.00,"11,747.77","93,982.12"
20-Dec-2020,Miscellaneous,00.00,"18,796.42","75,185.70"
20-Dec-2020,RTGS,00.00,"15,037.14","60,148.56"
20-Dec-2020,Miscellaneous,"894,174.00",00.00,"954,322.56"
20-Dec-2020,Transfer,00.00,"318,107.52","636,215.04"
20-Dec-2020,Cash,07.09,00.00,"636,222.13"
20-Dec-2020,Interest,00.00,"90,888.88","545,333.25"
20-Dec-2020,Bill,00.00,"60,592.58","484,740.67"
20-Dec-2020,Miscellaneous,85.00,00.00,"484,825.67"
20-Dec-2020,ATM,03.08,00.00,"484,828.75"
20-Dec-2020,Cash,00.00,"242,414.38","242,414.38"
20-Dec-2020,Miscellaneous,09.00,00.00,"242,423.38"
20-Dec-2020,Bill,127.00,00.00,"242,550.38"
20-Dec-2020,NEFT,354.00,00.00,"242,904.38"
20-Dec-2020,Debit Card,00.00,"80,968.13","161,936.25"
20-Dec-2020,Purchase,00.00,"23,133.75","138,802.50"
20-Dec-2020,Purchase,00.00,"15,422.50","123,380.00"
20-Dec-2020,Cheque,"526,480.50",00.00,"649,860.50"
20-Dec-2020,Miscellaneous,00.00,"72,206.72","577,653.78"
20-Dec-2020,Transfer,00.00,"192,551.26","385,102.52"
20-Dec-2020,RTGS,"1,395,301.80",00.00,"1,780,404.32"
20-Dec-2020,Reversal,05.66,00.00,"1,780,409.98"
20-Dec-2020,Purchase,54.10,00.00,"1,780,464.08"
20-Dec-2020,Interest,00.00,"254,352.01","1,526,112.07"
20-Dec-2020,Tax,122.00,00.00,"1,526,234.07"
20-Dec-2020,RTGS,00.00,"305,246.81","1,220,987.26"
20-Dec-2020,ATM,00.00,"152,623.41","1,068,363.85"
20-Dec-2020,IMPS,19.24,00.00,"1,068,383.09"
20-Dec-2020,Bill,00.00,"213,676.62","854,706.47"
20-Dec-2020,Tax,"1,919,745.50",00.00,"2,774,451.97"
20-Dec-2020,Commission,01.96,00.00,"2,774,453.93"
20-Dec-2020,Cheque,"609,451.00",00.00,"3,383,904.93"
20-Dec-2020,Debit Card,00.00,"338,390.49","3,045,514.44"
20-Dec-2020,Bill,00.00,"609,102.89","2,436,411.55"
20-Dec-2020,Interest,24.20,00.00,"2,436,435.75"
20-Dec-2020,RTGS,"83,958.75",00.00,"2,520,394.50"
20-Dec-2020,NEFT,05.85,00.00,"2,520,400.35"
20-Dec-2020,RTGS,34.84,00.00,"2,520,435.19"
20-Dec-2020,Transfer,00.00,"504,087.04","2,016,348.15"
20-Dec-2020,Tax,00.00,"2,016,348.15",00.00
20-Dec-2020,Tax,"23,275.57",00.00,"23,275.57"
20-Dec-2020,Reversal,00.00,"7,758.52","15,517.05"
20-Dec-2020,ATM,01.80,00.00,"15,518.85"
21-Dec-2020,Cheque,"927,404.00",00.00,"942,922.85"
21-Dec-2020,Transfer,00.00,"942,922.85",00.00
21-Dec-2020,IMPS,"158,637.50",00.00,"158,637.50"
21-Dec-2020,RTGS,"176,119.66",00.00,"334,757.16"
21-Dec-2020,Commission,05.11,00.00,"334,762.27"
21-Dec-2020,RTGS,00.00,"47,823.18","286,939.09"
21-Dec-2020,Miscellaneous,00.00,"28,693.91","258,245.18"
21-Dec-2020,RTGS,00.00,"86,081.73","172,163.45"
21-Dec-2020,Debit Card,43.30,00.00,"172,206.75"
21-Dec-2020,Purchase,00.00,"172,206.75",00.00
21-Dec-2020,Bill,01.90,00.00,01.90
21-Dec-2020,Interest,242.00,00.00,243.90
21-Dec-2020,Cheque,109.50,00.00,353.40
21-Dec-2020,Transfer,00.00,176.70,176.70
21-Dec-2020,Interest,06.90,00.00,183.60
21-Dec-2020,Reversal,00.00,30.60,153.00
21-Dec-2020,Reversal,00.00,15.30,137.70
22-Dec-2020,Reversal,05.00,00.00,142.70
22-Dec-2020,Tax,00.00,142.70,00.00
22-Dec-2020,Bill,"1,250,185.20",00.00,"1,250,185.20"
22-Dec-2020,Cash,00.00,"1,250,185.20",00.00
22-Dec-2020,Interest,"24,487.00",00.00,"24,487.00"
22-Dec-2020,Cash,296.90,00.00,"24,783.90"
22-Dec-2020,Commission,"1,015,564.20",00.00,"1,040,348.10"
22-Dec-2020,Reversal,07.00,00.00,"1,040,355.10"
22-Dec-2020,NEFT,01.00,00.00,"1,040,356.10"
22-Dec-2020,Purchase,00.00,"148,622.30","891,733.80"
22-Dec-2020,ATM,"14,502.00",00.00,"906,235.80"
22-Dec-2020,Miscellaneous,00.00,"129,462.26","776,773.54"
22-Dec-2020,Interest,00.00,"258,924.51","517,849.03"
22-Dec-2020,IMPS,"31,921.66",00.00,"549,770.69"
22-Dec-2020,Miscellaneous,"24,775.79",00.00,"574,546.48"
22-Dec-2020,Interest,"2,062.06",00.00,"576,608.54"
22-Dec-2020,IMPS,00.00,"64,067.62","512,540.92"
22-Dec-2020,Cheque,00.00,"85,423.49","427,117.43"
22-Dec-2020,Reversal,"29,226.70",00.00,"456,344.13"
22-Dec-2020,Miscellaneous,"26,417.73",00.00,"482,761.86"
22-Dec-2020,Transfer,44.20,00.00,"482,806.06"
22-Dec-2020,NEFT,00.00,"241,403.03","241,403.03"
22-Dec-2020,NEFT,14.00,00.00,"241,417.03"
22-Dec-2020,RTGS,00.00,"24,141.70","217,275.33"
22-Dec-2020,Tax,00.00,"31,039.33","186,236.00"
22-Dec-2020,Bill,04.60,00.00,"186,240.60"
22-Dec-2020,Debit Card,"9,055.90",00.00,"195,296.50"
22-Dec-2020,Transfer,00.00,"27,899.50","167,397.00"
22-Dec-2020,Transfer,"966,408.80",00.00,"1,133,805.80"
22-Dec-2020,Cheque,00.00,"226,761.16","907,044.64"
22-Dec-2020,Miscellaneous,00.00,"907,044.64",00.00
22-Dec-2020,IMPS,01.80,00.00,01.80
22-Dec-2020,RTGS,"10,168.00",00.00,"10,169.80"
22-Dec-2020,Interest,"161,078.00",00.00,"171,247.80"
22-Dec-2020,Reversal,00.00,"42,811.95","128,435.85"
22-Dec-2020,Cheque,00.00,"32,108.96","96,326.89"
22-Dec-2020,NEFT,"234,958.75",00.00,"331,285.64"
22-Dec-2020,Miscellaneous,00.00,"55,214.27","276,071.37"
22-Dec-2020,RTGS,00.00,"46,011.90","230,059.48"
22-Dec-2020,Reversal,00.00,"28,757.44","201,302.04"
22-Dec-2020,Commission,00.00,"100,651.02","100,651.02"
22-Dec-2020,ATM,00.00,"10,065.10","90,585.92"
22-Dec-2020,Cheque,00.00,"30,195.31","60,390.61"
22-Dec-2020,Debit Card,"15,664.27",00.00,"76,054.88"
22-Dec-2020,Reversal,00.00,"15,210.98","60,843.90"
22-Dec-2020,IMPS,00.00,"30,421.95","30,421.95"
22-Dec-2020,RTGS,"894,602.00",00.00,"925,023.95"
22-Dec-2020,Tax,00.00,"115,627.99","809,395.96"
22-Dec-2020,IMPS,"142,101.00",00.00,"951,496.96"
22-Dec-2020,Cheque,00.00,"95,149.70","856,347.26"
22-Dec-2020,Debit Card,"609,005.25",00.00,"1,465,352.51"
22-Dec-2020,Tax,"3,655.10",00.00,"1,469,007.61"
22-Dec-2020,Interest,00.00,"209,858.23","1,259,149.38"
22-Dec-2020,Commission,"144,307.06",00.00,"1,403,456.44"
22-Dec-2020,Miscellaneous,280.90,00.00,"1,403,737.34"
22-Dec-2020,Commission,00.00,"200,533.91","1,203,203.43"
22-Dec-2020,Interest,"62,005.70",00.00,"1,265,209.13"
22-Dec-2020,Tax,"1,008,756.00",00.00,"2,273,965.13"
22-Dec-2020,Bill,00.00,00.00,"2,273,965.13"
22-Dec-2020,NEFT,00.00,"378,994.19","1,894,970.94"
22-Dec-2020,Cash,00.00,"210,552.33","1,684,418.61"
22-Dec-2020,IMPS,00.00,"168,441.86","1,515,976.75"
22-Dec-2020,Debit Card,00.00,00.00,"1,515,976.75"
22-Dec-2020,Purchase,00.00,"151,597.68","1,364,379.08"
22-Dec-2020,Cheque,"5,428.80",00.00,"1,369,807.88"
22-Dec-2020,RTGS,"120,481.20",00.00,"1,490,289.08"
22-Dec-2020,IMPS,00.00,"745,144.54","745,144.54"
22-Dec-2020,Tax,00.00,"82,793.84","662,350.70"
22-Dec-2020,RTGS,"24,999.60",00.00,"687,350.30"
22-Dec-2020,Debit Card,267.38,00.00,"687,617.68"
22-Dec-2020,Cash,00.00,"171,904.42","515,713.26"
22-Dec-2020,ATM,00.00,"57,301.47","458,411.79"
23-Dec-2020,Purchase,00.00,"76,401.97","382,009.82"
23-Dec-2020,IMPS,00.00,"191,004.91","191,004.91"
23-Dec-2020,IMPS,00.00,"23,875.61","167,129.30"
23-Dec-2020,Debit Card,19.70,00.00,"167,149.00"
23-Dec-2020,Commission,00.00,"83,574.50","83,574.50"
23-Dec-2020,Purchase,"177,443.00",00.00,"261,017.50"
23-Dec-2020,Purchase,00.00,"26,101.75","234,915.75"
23-Dec-2020,Tax,"9,172.80",00.00,"244,088.55"
23-Dec-2020,Interest,"25,391.00",00.00,"269,479.55"
23-Dec-2020,ATM,"3,928.85",00.00,"273,408.40"
23-Dec-2020,Transfer,"2,010,245.20",00.00,"2,283,653.60"
23-Dec-2020,Reversal,00.00,"326,236.23","1,957,417.37"
23-Dec-2020,Purchase,00.00,"978,708.69","978,708.68"
23-Dec-2020,NEFT,00.00,"97,870.87","880,837.81"
23-Dec-2020,IMPS,00.00,"88,083.78","792,754.03"
23-Dec-2020,Miscellaneous,393.00,00.00,"793,147.03"
23-Dec-2020,Cash,308.92,00.00,"793,455.95"
23-Dec-2020,Purchase,00.00,"113,350.85","680,105.10"
23-Dec-2020,Reversal,26.56,00.00,"680,131.66"
23-Dec-2020,Bill,07.60,00.00,"680,139.26"
24-Dec-2020,Cheque,00.60,00.00,"680,139.86"
24-Dec-2020,NEFT,00.00,"340,069.93","340,069.93"
24-Dec-2020,ATM,00.00,"85,017.48","255,052.45"
24-Dec-2020,Cheque,"2,011,808.00",00.00,"2,266,860.45"
24-Dec-2020,RTGS,00.00,"226,686.05","2,040,174.41"
24-Dec-2020,Interest,00.00,"510,043.60","1,530,130.81"
24-Dec-2020,Commission,06.70,00.00,"1,530,137.51"
24-Dec-2020,Debit Card,00.00,"255,022.92","1,275,114.59"
24-Dec-2020,Cheque,00.00,"255,022.92","1,020,091.67"
24-Dec-2020,Bill,00.00,"102,009.17","918,082.50"
24-Dec-2020,RTGS,35.00,00.00,"918,117.50"
24-Dec-2020,Interest,00.00,"114,764.69","803,352.81"
24-Dec-2020,IMPS,00.00,"803,352.81",00.00
24-Dec-2020,Bill,00.17,00.00,00.17
24-Dec-2020,Commission,119.00,00.00,119.17
24-Dec-2020,Purchase,00.00,13.24,105.93
24-Dec-2020,IMPS,00.00,52.97,52.96
24-Dec-2020,Commission,00.00,26.48,26.48
24-Dec-2020,Commission,00.00,08.83,17.65
24-Dec-2020,Purchase,"1,541.00",00.00,"1,558.65"
24-Dec-2020,IMPS,"10,651.37",00.00,"12,210.02"
24-Dec-2020,NEFT,00.00,"3,052.51","9,157.52"
24-Dec-2020,ATM,00.00,"1,017.50","8,140.02"
24-Dec-2020,NEFT,00.00,904.45,"7,235.57"
24-Dec-2020,Debit Card,00.00,"3,617.79","3,617.78"
24-Dec-2020,RTGS,00.00,361.78,"3,256.00"
24-Dec-2020,ATM,00.00,"1,628.00","1,628.00"
24-Dec-2020,RTGS,767.80,00.00,"2,395.80"
25-Dec-2020,Cash,00.00,479.16,"1,916.64"
25-Dec-2020,Miscellaneous,00.00,191.66,"1,724.98"
25-Dec-2020,Tax,"522,947.00",00.00,"524,671.98"
25-Dec-2020,Commission,"857,773.00",00.00,"1,382,444.98"
25-Dec-2020,Interest,00.00,"138,244.50","1,244,200.48"
25-Dec-2020,Purchase,00.00,"155,525.06","1,088,675.42"
26-Dec-2020,Reversal,00.00,"155,525.06","933,150.36"
26-Dec-2020,Reversal,"1,833,848.00",00.00,"2,766,998.36"
26-Dec-2020,RTGS,00.00,"553,399.67","2,213,598.69"
26-Dec-2020,ATM,00.00,"245,955.41","1,967,643.28"
26-Dec-2020,Miscellaneous,73.62,00.00,"1,967,716.90"
26-Dec-2020,Cheque,00.00,"196,771.69","1,770,945.21"
26-Dec-2020,Commission,07.00,00.00,"1,770,952.21"
26-Dec-2020,ATM,467.97,00.00,"1,771,420.18"
26-Dec-2020,NEFT,07.90,00.00,"1,771,428.08"
26-Dec-2020,Cheque,00.00,"442,857.02","1,328,571.06"
27-Dec-2020,Commission,235.30,00.00,"1,328,806.36"
28-Dec-2020,Commission,00.00,"332,201.59","996,604.77"
28-Dec-2020,Debit Card,"147,057.91",00.00,"1,143,662.68"
28-Dec-2020,ATM,00.00,"114,366.27","1,029,296.41"
28-Dec-2020,ATM,17.00,00.00,"1,029,313.41"
28-Dec-2020,Commission,"2,019.00",00.00,"1,031,332.41"
28-Dec-2020,Cheque,"1,700,946.20",00.00,"2,732,278.61"
28-Dec-2020,Miscellaneous,00.00,"341,534.83","2,390,743.78"
28-Dec-2020,Reversal,00.00,"239,074.38","2,151,669.40"
28-Dec-2020,Reversal,422.50,00.00,"2,152,091.90"
28-Dec-2020,Purchase,00.00,"269,011.49","1,883,080.41"
28-Dec-2020,RTGS,"43,129.90",00.00,"1,926,210.31"
28-Dec-2020,ATM,00.00,"481,552.58","1,444,657.73"
28-Dec-2020,Cheque,"142,164.10",00.00,"1,586,821.83"
28-Dec-2020,NEFT,00.00,"1,586,821.83",00.00
28-Dec-2020,IMPS,04.96,00.00,04.96
29-Dec-2020,Purchase,00.00,00.71,04.25
29-Dec-2020,Bill,"84,091.50",00.00,"84,095.75"
29-Dec-2020,Interest,"68,299.00",00.00,"152,394.75"
29-Dec-2020,Bill,"189,776.60",00.00,"342,171.35"
29-Dec-2020,Transfer,00.00,"342,171.35",00.00
29-Dec-2020,Miscellaneous,"1,711.00",00.00,"1,711.00"
29-Dec-2020,Miscellaneous,00.00,213.88,"1,497.12"
29-Dec-2020,Purchase,"128,394.00",00.00,"129,891.12"
29-Dec-2020,Interest,00.00,"32,472.78","97,418.34"
29-Dec-2020,Bill,"32,028.00",00.00,"129,446.34"
29-Dec-2020,Bill,"214,000.20",00.00,"343,446.54"
29-Dec-2020,IMPS,00.00,"38,160.73","305,285.81"
29-Dec-2020,Cash,00.00,"30,528.58","274,757.23"
29-Dec-2020,Purchase,00.00,"34,344.65","240,412.58"
30-Dec-2020,Tax,"100,480.50",00.00,"340,893.08"
30-Dec-2020,Cheque,"10,659.09",00.00,"351,552.17"
30-Dec-2020,Interest,00.00,"70,310.43","281,241.74"
30-Dec-2020,Tax,00.00,"31,249.08","249,992.66"
30-Dec-2020,Debit Card,28.00,00.00,"250,020.66"
30-Dec-2020,Commission,765.72,00.00,"250,786.38"
30-Dec-2020,ATM,00.00,"35,826.63","214,959.75"
30-Dec-2020,IMPS,00.00,"53,739.94","161,219.81"
30-Dec-2020,Debit Card,00.00,"26,869.97","134,349.84"
30-Dec-2020,Bill,"9,646.94",00.00,"143,996.78"
30-Dec-2020,Debit Card,00.00,"35,999.20","107,997.58"
30-Dec-2020,Commission,"401,341.50",00.00,"509,339.08"
30-Dec-2020,Interest,00.00,"127,334.77","382,004.31"
30-Dec-2020,Cash,00.00,"76,400.86","305,603.45"
30-Dec-2020,Purchase,00.00,"76,400.86","229,202.59"
30-Dec-2020,Miscellaneous,02.44,00.00,"229,205.03"
30-Dec-2020,ATM,00.00,"114,602.52","114,602.52"
30-Dec-2020,ATM,"26,709.00",00.00,"141,311.52"
30-Dec-2020,Purchase,00.00,"17,663.94","123,647.58"
